TIMESTAMP_START,TIMESTAMP_END,SW_IN_F_MDS,SW_IN_F_MDS_QC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,CO2_F_MDS,LE_F_MDS,LE_F_MDS_QC,H_F_MDS,H_F_MDS_QC,PPFD_IN,PA,P,RECO_DT_VUT_USTAR50,GPP_DT_VUT_USTAR50,G_F_MDS,TA_F_MDS,TA_F_MDS_QC,USTAR,VPD_F_MDS,VPD_F_MDS_QC,WS_F,PET,ET,NETRAD,LE_CORR,ETkg,CO2_F_MDS_QC,GPP_NT_VUT_USTAR50,G_F_MDS_QC,H_CORR,H_RANDUNC,H_RANDUNC_N,LE_RANDUNC,LE_RANDUNC_N,LW_OUT,LW_IN_F_MDS,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC_N,NIGHT,PPFD_DIF,PPFD_OUT,RECO_NT_VUT_USTAR50,SWC_F_MDS_1,SWC_F_MDS_1_QC,SWC_F_MDS_2,SWC_F_MDS_2_QC,SW_OUT,SW_IN_POT,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC
202106100930,202106101000,174.849850099377,0,5.403889,0,396.705,22.7536,0,-10.7323,0,402.154655228568,97634.1,97634.1,1.99291347284694,3.24008366010873,14.7624344353227,18.021,0,0.341316,8.07502,0,3.08513,6.84987306720659e-05,0.513778524849765,26.7837344353227,168.389760378541,9.25586398315548e-06,-9999,3.24008366010873,-9999,-9999,-9999,-9999,-9999,-9999,-17.5743361415994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,148.066115664055,910.713620878976,-9999,-9999,-9999,-9999
202106101000,202106101030,173.321741348347,1,4.042085,0,396.973,22.1062,0,-2.60754,0,398.640005101199,97637.5,97637.5,1.98098098617129,3.21550551521375,4.19378934758064,17.854,0,0.372836,7.96654,0,2.8205,7.06235448272309e-05,0.499079816284548,28.7133593475806,173.641122349556,8.99106263271469e-06,-9999,3.21550551521375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1019.64538541157,-9999,-9999,-9999,-9999
202106101030,202106101100,171.793632597317,0,3.442857,0,398.051,30.2753,0,6.74254,0,395.12535497383,97639.8,97639.8,1.96663167894444,3.19087008223644,-6.37485574016141,17.653,0,0.352265,7.81099,0,2.61204,6.90187938683473e-05,0.683376799702223,30.6429842598386,169.728422084202,1.23112243921395e-05,-9999,3.19087008223644,-9999,-9999,-9999,-9999,-9999,-9999,-19.2808491650952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,141.150648337479,1019.64538541157,-9999,-9999,-9999,-9999
202106101100,202106101130,152.03794575586,1,2.631987,0,398.572,30.5026,0,8.53977,0,349.687275238477,97625.8,97625.8,1.95700194753839,2.86712948146233,-9.04233669569146,17.518,0,0.304897,7.75563,0,2.25749,6.32795331443976e-05,0.688417868987755,28.0140333043085,155.634894252091,1.24020406668177e-05,-9999,2.86712948146233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1088.12275529487,-9999,-9999,-9999,-9999
202106101130,202106101200,132.282258914402,0,2.814051,0,399.319,26.7996,0,10.2953,0,304.249195503124,97625.9,97625.9,1.95315185366516,2.53333026135209,-11.7098176512215,17.4640000000001,0,0.375393,7.74552,0,2.53095,6.3697946782272e-05,0.604812821033374,25.3850823487785,156.672127268487,1.08958723185061e-05,-9999,2.53333026135209,-9999,-9999,-9999,-9999,-9999,-9999,-15.4684387861781,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.897176565623,1088.12275529487,-9999,-9999,-9999,-9999
202106101200,202106101230,128.104567724944,1,4.968224,0,400.543,31.6554,0,8.87406,0,294.640505767371,97641.3,97641.3,1.95928397176578,2.46140963094467,-24.916352964823,17.55,0,0.481211,7.80931,0,3.02905,6.80463358434434e-05,0.714457620265316,23.670397035177,167.353600674548,1.28711540772133e-05,-9999,2.46140963094467,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1111.47911093554,-9999,-9999,-9999,-9999
202106101230,202106101300,123.926876535486,0,6.5069632,0,400.429,30.6472,0,29.4314,0,285.031816031618,97652.6,97652.6,1.95457769366104,2.38901333492846,-38.1228882784246,17.484,0,0.483845,7.71667,0,3.75721,6.45995754472558e-05,0.691658707810472,21.9557117215754,158.886720417813,1.24604252856438e-05,-9999,2.38901333492846,-9999,-9999,-9999,-9999,-9999,-9999,-16.3802407515174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.971164813911,1111.47911093554,-9999,-9999,-9999,-9999
202106101300,202106101330,95.5624672159446,1,-0.465481,0,401.493,31.4317,0,-27.028,0,219.793674596673,97651.3,97651.3,1.97041397829229,1.88452692676695,-24.2728077991241,17.706,0,0.390067,7.70243,0,3.26225,5.51396359254272e-05,0.709515405593782,16.8741922008759,135.590392776435,1.27821186960855e-05,-9999,1.88452692676695,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1088.12275529487,-9999,-9999,-9999,-9999
202106101330,202106101400,67.1980578964033,0,4.02734,0,404.173,34.6844,0,-12.469,0,154.555533161728,97652.1,97652.1,1.94075309484094,1.35632196776082,-10.4227273198236,17.29,0,0.184562,6.90774,0,2.59121,3.07539797919329e-05,0.782625609534911,11.7926726801764,75.6554884034962,1.40992194909421e-05,-9999,1.35632196776082,-9999,-9999,-9999,-9999,-9999,-9999,-16.0423001629651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55.4053852162269,1088.12275529487,-9999,-9999,-9999,-9999
202106101400,202106101430,79.3341781883745,1,2.3211269,0,404.259,50.2719,0,-2.47544,0,182.468609833261,97659.2,97659.2,1.87942563805512,1.58533138373085,-16.6369889922253,16.427,0,0.305705,5.85029,0,2.67158,4.00252448046523e-05,1.13340268637945,13.3786910077747,98.5448748259532,2.04185667478779e-05,-9999,1.58533138373085,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1019.64538541157,-9999,-9999,-9999,-9999
202106101430,202106101500,91.4702984803458,0,1.2603,0,403.71,39.7869,0,-1.97094,0,210.381686504795,97654.4,97654.4,1.85987424663162,1.80982485592081,-22.851250664627,16.151,0,0.417827,5.65374,0,3.27022,4.59445294043127e-05,0.89677537228287,14.964709335373,113.148609316437,1.61556594287801e-05,-9999,1.80982485592081,-9999,-9999,-9999,-9999,-9999,-9999,-18.4878770808077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,76.5055891449727,1019.64538541157,-9999,-9999,-9999,-9999
202106101500,202106101530,74.7885790842018,1,4.255683,0,402.701,29.322,0,-14.1073,0,172.013731893664,97696.8,97696.8,1.84120260872456,1.50009184493882,-11.2129192941342,15.8870000000001,0,0.469307,5.37808,0,3.5531,4.3490724272799e-05,0.66073427644871,11.9669607058658,107.132780392713,1.19033129958209e-05,-9999,1.50009184493882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,910.713620878976,-9999,-9999,-9999,-9999
202106101530,202106101600,58.1068596880579,0,5.38964,0,399.71,24.8183,0,-16.2745,0,133.645777282533,97691.9,97691.9,1.79148995374353,1.1817294888708,0.425412076358487,15.182,0,0.480856,4.55158,0,3.75308,3.62509518246131e-05,0.558870006239252,8.96921207635849,89.3592726904323,1.00681996460019e-05,-9999,1.1817294888708,-9999,-9999,-9999,-9999,-9999,-9999,-12.105842981389,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,49.1376476116994,910.713620878976,-9999,-9999,-9999,-9999
202106101600,202106101630,49.8886359615575,1,0.36638,0,398.114,22.4529,0,-27.1535,0,114.743862711582,97617.2,97617.2,1.78811345012276,1.02160502740192,1.87677035119713,15.134,0,0.475397,4.31037,0,3.21012,3.45181037553755e-05,0.505581497970364,8.37542035119713,85.0916966443,9.10819224875555e-06,-9999,1.02160502740192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,768.750981431743,-9999,-9999,-9999,-9999
202106101630,202106101700,41.6704122350571,0,-0.19766,0,396.323,22.4459,0,-17.9924,0,95.8419481406314,97556.5,97556.5,1.77721752034032,0.859252195647869,3.32812862603577,14.979,0,0.32386,3.99442,0,2.73047,2.61355479031093e-05,0.505348569776373,7.78162862603577,64.4371873439399,9.1039959821209e-06,-9999,0.859252195647869,-9999,-9999,-9999,-9999,-9999,-9999,-13.8251084799245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.8887836090214,768.750981431743,-9999,-9999,-9999,-9999
202106101700,202106101730,24.5917395625105,1,0.711405,0,395.922,26.4659,0,-20.0701,0,56.5610009937741,97530.3,97530.3,1.78593336210474,0.514526751319958,3.38524827645997,15.103,0,0.479309,3.90445,0,3.37675,2.81019542590624e-05,0.595926164812904,4.52980827645997,69.2771031599513,1.07357767184306e-05,-9999,0.514526751319958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,603.431986343839,-9999,-9999,-9999,-9999
202106101730,202106101800,7.51306688996382,0,2.556737,0,394.715,9.31872,0,-11.4831,0,17.2800538469168,97526.9,97526.9,1.78698818736094,0.159534760303491,3.44236792688416,15.118,0,0.45101,3.81733,0,3.82706,2.2905995827971e-05,0.209830353540203,1.27798792688417,56.4671815232777,3.78015257152575e-06,-9999,0.159534760303491,-9999,-9999,-9999,-9999,-9999,-9999,-15.7484135790954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.23507896307966,603.431986343839,-9999,-9999,-9999,-9999
202106101800,202106101830,3.76621523221125,1,2.57513,0,392.094,14.8547,0,-18.5032,0,8.66229503408588,97528.6,97528.6,1.7790444348805,0.0802350847292937,12.9603968670365,15.005,0,0.442354,3.66339,0,3.27257,2.23600771970493e-05,0.334448118405405,0.641871867036464,55.1273873585505,6.02517649854652e-06,-9999,0.0802350847292937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,426.02285192795,-9999,-9999,-9999,-9999
202106101830,202106101900,0.01936357445868,0,5.58234,0,390.635,4.57183,0,-27.0445,0,0.0445362212549639,97507.6,97507.6,1.79331933978608,0.000413876232183482,22.4784258071888,15.208,0,0.424015,3.67501,0,4.58633,1.82023279743963e-05,0.102953164923537,0.00575580718876267,44.8679564848772,1.85473009298369e-06,-9999,0.000413876232183482,-9999,-9999,-9999,-9999,-9999,-9999,-18.3307897746367,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0136077672699173,426.02285192795,-9999,-9999,-9999,-9999
202106101900,202106101930,0.00968178722933999,1,5.1674,0,388.589,18.2826,0,-21.5116,0,0.022268110627482,97506.2,97506.2,1.81036158677425,0.000206939874474996,23.0083379035944,15.45,0,0.395874,3.6621,0,3.55854,1.88022044307656e-05,0.411802186981336,0.00287790359438134,46.3358423628056,7.41873170308111e-06,-9999,0.000206939874474996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,248.613717512061,-9999,-9999,-9999,-9999
202106101930,202106102000,0,0,1.82315,0,385.432,4.25885,0,-27.7971,0,0,97498.5,97498.5,1.83830550917417,0,23.53825,15.846,0,0.439161,3.96819,0,2.88648,2.40476874059455e-05,0.0959640262243295,0,59.2401548207857,1.72881880235864e-06,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-12.3475603491871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,248.613717512061,-9999,-9999,-9999,-9999
202106102000,202106102030,0,1,1.988753,0,384.633,27.0559,0,-39.9431,0,0,97473.5,97473.5,1.90291360989647,0,16.832725,16.758,0,0.38172,4.78601,0,3.43936,2.32417996065635e-05,0.610181900533223,0,57.2046588116131,1.09925977890382e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,83.2947224241576,-9999,-9999,-9999,-9999
202106102030,202106102100,0,0,2.437886,0,383.804,11.3406,0,-21.4678,0,0,97456.7,97456.7,1.90916537355326,0,10.1272,16.846,0,0.321408,4.80895,0,2.9551,2.0786724696195e-05,0.255782113010534,0,51.1576880659537,4.60798638487642e-06,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-18.4426637602124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,83.2947224241576,-9999,-9999,-9999,-9999
202106102100,202106102130,0,1,-9.19126,0,379.501,24.129,0,-39.1003,0,0,97594.6,97594.6,0.455553873984577,0,-9.3117,17.083,0,0.330015,4.98904,0,2.51211,2.37293858053549e-05,0.544342936512234,0,58.386469137613,9.80649041729013e-06,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106102130,202106102200,0,0,1.66231,0,376.22,76.3605,0,-47.6099,0,0,97682,97682,0.470405350258253,0,-28.7506,18.092,0,0.221242,6.31918,0,3.6612,1.42816153405407e-05,1.72434562829257,0,35.1059522928559,3.10645693104666e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-10.3720860339447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202106102200,202106102230,0,1,2.28605,0,374.545,92.5222,0,-60.4614,0,0,97692.7,97692.7,0.472794220903874,0,-9.4873,18.364,0,0.363125,6.8465,0,3.13529,3.15253804088834e-05,2.08985144590231,0,77.4729073592032,3.7649258956335e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106102230,202106102300,0,0,-0.1609,0,377.932,30.2585,0,-40.0345,0,0,97711.3,97711.3,0.478976840809165,0,9.776,18.865,0,0.413439,7.58331,0,3.42843,3.7856724615827e-05,0.683796301131808,0,92.9870922137735,1.23187818278538e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-13.9856737338336,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202106102300,202106102330,0,1,4.45553,0,381.586,32.9529,0,-36.2683,0,0,97736.6,97736.6,0.469472187229275,0,-2.1103,18.428,0,0.377644,6.92786,0,2.66657,3.54701858108964e-05,0.744371799965317,0,87.1617970486799,1.34100664004792e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106102330,202106110000,0,0,9.60574,0,383.748,57.4246,0,-43.428,0,0,97733.6,97733.6,0.471247974443792,0,-13.9966,18.668,0,0.412628,7.7969,0,3.94595,3.67227635984013e-05,1.29746242206428,0,90.2189006540754,2.33741488229661e-05,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-17.9696628678304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,-9999,-9999,-9999,-9999
202106110000,202106110030,0.00968178722933999,1,19.057,0,385.935,125.079,0,-80.3136,0,0.022268110627482,97735.9,97735.9,0.475863181098639,0.000206939874474996,-13.6247913196786,19.0820000000001,0,0.516432,8.98719,0,6.25977,4.29264078136484e-05,2.8271880295018,0.00423868032137165,105.417627479991,5.09325839641232e-05,-9999,0.000206939874474996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106110030,202106110100,0.01936357445868,0,7.44234,0,388.84,3.34684,0,9.91462,0,0.0445362212549639,97693.7,97693.7,0.459895932874499,0.000413876232183482,-13.2529826393573,18.246,0,0.448759,7.42147,0,2.98353,4.28399969974965e-05,0.0755883727780962,0.00847736064274329,105.290301643776,1.36174570034178e-06,-9999,0.000413876232183482,-9999,-9999,-9999,-9999,-9999,-9999,-19.8089175633304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0108862138159367,0,-9999,-9999,-9999,-9999
202106110100,202106110130,5.68804999723422,1,14.27458,0,390.383,39.3926,0,-73.3073,0,13.0825149936387,97540.4,97540.4,1.93648020351536,0.120974291706112,2.70820456254866,17.23,0,0.366736,6.01832,0,2.97761,3.05140700604016e-05,0.888810981335092,1.07093456254866,75.0696441187408,1.60121786958265e-05,-9999,0.120974291706112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106110130,202106110200,11.3567364200098,0,8.46087,0,390.652,20.3305,0,-36.8665,0,26.1204937660225,97527.6,97527.6,1.91293207785028,0.24034694064653,18.6693917644546,16.8990000000001,0,0.457459,5.66784,0,3.31622,3.48815988271563e-05,0.458568653537054,2.13339176445457,85.841848658283,8.26124269269303e-06,-9999,0.24034694064653,-9999,-9999,-9999,-9999,-9999,-9999,-16.1049032222509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.2233446555552,0,-9999,-9999,-9999,-9999
202106110200,202106110230,35.545068181298,1,11.090079,0,391.32,18.1707,0,-19.8037,0,81.7536568169853,97530.4,97530.4,1.87729897943395,0.736767431066685,20.5921745698732,16.397,0,0.348798,4.97373,0,3.25742,2.91326566783688e-05,0.409654806619478,6.26387456987322,71.7286533860146,7.38004604459575e-06,-9999,0.736767431066685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106110230,202106110300,59.7333999425862,0,10.6417783,0,391.406,11.9253,0,-24.0459,0,137.386819867948,97645.4,97645.4,1.87247990502874,1.2131609324515,22.5149573752919,16.3290000000001,0,0.413604,4.85106,0,3.25991,3.61583616565556e-05,0.268835912787512,10.3943573752919,89.0327436696945,4.84315424292262e-06,-9999,1.2131609324515,-9999,-9999,-9999,-9999,-9999,-9999,-25.1887230562192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,49.3390425672943,0,-9999,-9999,-9999,-9999
202106110300,202106110330,88.1155592053813,1,8.034477,0,391.202,5.55539,0,-21.7256,0,202.665786172377,97712.6,97712.6,1.84685756107516,1.74821295334299,32.4604304835732,15.967,0,0.350216,4.44693,0,3.07442,3.65985115250428e-05,0.12519334073061,15.6664454835732,90.1479241366887,2.25539308739734e-06,-9999,1.74821295334299,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
202106110330,202106110400,116.497718468176,0,12.38929,0,392.632,9.59233,0,-31.0597,0,267.944752476806,97711.1,97711.1,1.87432227017027,2.25908171537526,42.4059035918545,16.355,0,0.279811,4.9046,0,3.02257,4.09136959071714e-05,0.216248423724597,20.9385335918545,100.739283376984,3.89577590295725e-06,-9999,2.25908171537526,-9999,-9999,-9999,-9999,-9999,-9999,-24.6108040737378,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.5591848763218,0,-9999,-9999,-9999,-9999
202106110400,202106110430,147.527846538194,1,9.617137,0,393.792,6.67466,0,-26.6638,0,339.314047037847,97544.6,97544.6,1.81903371456695,2.79182796504689,47.155660686181,15.573,0,0.378746,3.99394,0,3.52391,4.48495349012514e-05,0.150359618339387,25.749215686181,110.513379705399,2.70877062507719e-06,-9999,2.79182796504689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,84.964577787653,-9999,-9999,-9999,-9999
202106110430,202106110500,178.557974608213,0,14.15494,0,395.118,7.06278,0,-28.4083,0,410.683341598889,97493.4,97493.4,1.81600122572319,3.29948828669716,51.9054177805075,15.53,0,0.293974,3.95906,0,3.06408,4.92597792314427e-05,0.159096191653475,30.5598977805076,121.385647497468,2.86616243957101e-06,-9999,3.29948828669716,-9999,-9999,-9999,-9999,-9999,-9999,-26.7636537236234,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.998076827705,84.964577787653,-9999,-9999,-9999,-9999
202106110500,202106110530,196.020691507523,1,7.370444,0,394.687,7.0707,0,-23.262,0,450.847590467303,97473.3,97473.3,1.81698845717978,3.57480821392406,52.7585132610288,15.544,0,0.278282,4.03594,0,2.39101,5.29897141141886e-05,0.159276742221349,33.3126182610288,130.575172084213,2.86941510860542e-06,-9999,3.57480821392406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,250.143730849327,-9999,-9999,-9999,-9999
202106110530,202106110600,213.483408406833,0,8.043672,0,395.558,3.06123,0,-20.6075,0,491.011839335716,97458.7,97458.7,1.8071905556394,3.84302064044849,53.6116087415501,15.405,0,0.272211,3.93407,0,2.24275,5.56552956357896e-05,0.0689489818671864,36.0653387415501,137.161927889741,1.24213521405229e-06,-9999,3.84302064044849,-9999,-9999,-9999,-9999,-9999,-9999,-23.9905700604428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177.418069665283,250.143730849327,-9999,-9999,-9999,-9999
202106110600,202106110630,203.824212014367,1,7.802902,0,396.608,6.09007,0,-16.9596,0,468.795687633044,97456.1,97456.1,1.80303437149053,3.69552551061125,60.8093192961752,15.346,0,0.174857,3.90525,0,1.9219,5.3307500416979e-05,0.137160652049184,36.1152842961752,131.383263686549,2.47098755164863e-06,-9999,3.69552551061125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,427.402796286058,-9999,-9999,-9999,-9999
202106110630,202106110700,194.1650156219,0,8.606091,0,397.665,13.6443,0,-45.4861,0,446.579535930371,97457.7,97457.7,1.82658323477795,3.54589373625044,68.0070298508004,15.68,0,0.271668,4.34391,0,2.12039,5.41539182406828e-05,0.30739586675555,36.1652298508004,133.426503271855,5.53782261044393e-06,-9999,3.54589373625044,-9999,-9999,-9999,-9999,-9999,-9999,-14.0500157669885,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.9997857711,427.402796286058,-9999,-9999,-9999,-9999
202106110700,202106110730,191.355683694188,1,9.104316,0,398.405,18.1279,0,-39.3557,0,440.118072496633,97457.7,97457.7,1.86348464232162,3.50196628092186,53.1884772726146,16.2020000000001,0,0.210326,5.02762,0,2.42889,5.47770102578865e-05,0.408613191384731,34.7738272726146,134.893934480104,7.36128105448951e-06,-9999,3.50196628092186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,604.661861722789,-9999,-9999,-9999,-9999
202106110730,202106110800,188.546351766476,0,12.53267,0,399.73,14.9067,0,-19.8942,0,433.656609062896,97437.6,97437.6,1.87857493093643,3.45785296541381,38.3699246944288,16.415,0,0.24139,5.30645,0,2.4328,5.61866818898452e-05,0.33607440071473,33.3824246944288,138.337030018267,6.05447442970807e-06,-9999,3.45785296541381,-9999,-9999,-9999,-9999,-9999,-9999,-12.6495621444457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.163927072048,604.661861722789,-9999,-9999,-9999,-9999
202106110800,202106110830,199.730429647563,1,10.358476,0,400.766,4.9751,0,-11.4125,0,459.379988189395,97435.5,97435.5,1.82383095472142,3.63237179533739,44.5937813677079,15.641,0,0.342475,4.37932,0,2.67865,5.58085566164764e-05,0.112081074644421,33.0366413677079,137.508423225137,2.01917194242015e-06,-9999,3.63237179533739,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,769.841014784463,-9999,-9999,-9999,-9999
202106110830,202106110900,210.91450752865,0,8.571341,0,400.318,3.60492,0,-21.7317,0,485.103367315894,97431.9,97431.9,1.75742329463166,3.8039997100123,50.817638040987,14.697,0,0.266405,3.3824,0,2.16326,5.2245667733867e-05,0.0811394271589033,32.690858040987,128.846599650919,1.46174949930725e-06,-9999,3.8039997100123,-9999,-9999,-9999,-9999,-9999,-9999,-13.5671606893485,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178.223649487663,769.841014784463,-9999,-9999,-9999,-9999
202106110900,202106110930,268.766413486335,1,4.973874,0,400.953,2.68329,0,-9.92422,0,618.162751018571,97426.1,97426.1,1.77166848030076,4.64825622254428,64.9743906781698,14.9,0,0.177658,3.67109,0,1.85481,6.56188957329583e-05,0.0604071922822953,47.0713906781698,161.795658163111,1.08825248297939e-06,-9999,4.64825622254428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,911.683569161383,-9999,-9999,-9999,-9999
202106110930,202106111000,326.618319444021,0,11.42347,0,402.512,9.13118,0,-26.8104,0,751.222134721247,97430,97430,1.80099208221286,5.42588106727419,79.1311433153526,15.317,0,0.196817,4.15887,0,2.153,7.93142164174862e-05,0.20564684438348,61.4519233153526,195.485646888839,3.70478548268482e-06,-9999,5.42588106727419,-9999,-9999,-9999,-9999,-9999,-9999,-31.0687733654384,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,265.166396128668,911.683569161383,-9999,-9999,-9999,-9999
202106111000,202106111030,339.890436104234,1,10.145791,0,403.592,14.425,0,-18.3166,0,781.748003039738,97434.4,97434.4,1.83187795695423,5.59570280442178,67.4707164399806,15.755,0,0.279166,4.72475,0,2.09213,8.22044850534352e-05,0.325007900648309,58.5825064399806,202.523955079661,5.85510833239148e-06,-9999,5.59570280442178,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1020.52318917867,-9999,-9999,-9999,-9999
